Date,Sales,Residential category,County
Nov 2015,104,1-4 Unit Residential,Windham
Nov 2015,7,Condominium,Windham
Dec 2015,117,1-4 Unit Residential,Windham
Dec 2015,7,Condominium,Windham
Jan 2016,73,1-4 Unit Residential,Windham
Jan 2016,7,Condominium,Windham
Feb 2016,105,1-4 Unit Residential,Windham
Feb 2016,7,Condominium,Windham
Mar 2016,118,1-4 Unit Residential,Windham
Mar 2016,5,Condominium,Windham
Apr 2016,94,1-4 Unit Residential,Windham
Apr 2016,3,Condominium,Windham
May 2016,134,1-4 Unit Residential,Windham
May 2016,10,Condominium,Windham
Jun 2016,162,1-4 Unit Residential,Windham
Jun 2016,10,Condominium,Windham
Jul 2016,135,1-4 Unit Residential,Windham
Jul 2016,6,Condominium,Windham
Aug 2016,168,1-4 Unit Residential,Windham
Aug 2016,13,Condominium,Windham
Sep 2016,131,1-4 Unit Residential,Windham
Sep 2016,12,Condominium,Windham
Oct 2016,130,1-4 Unit Residential,Windham
Oct 2016,3,Condominium,Windham
Nov 2016,130,1-4 Unit Residential,Windham
Nov 2016,7,Condominium,Windham
Dec 2016,129,1-4 Unit Residential,Windham
Dec 2016,4,Condominium,Windham
Jan 2017,120,1-4 Unit Residential,Windham
Jan 2017,6,Condominium,Windham
Feb 2017,94,1-4 Unit Residential,Windham
Feb 2017,6,Condominium,Windham
Mar 2017,96,1-4 Unit Residential,Windham
Mar 2017,8,Condominium,Windham
Apr 2017,117,1-4 Unit Residential,Windham
Apr 2017,8,Condominium,Windham
May 2017,139,1-4 Unit Residential,Windham
May 2017,19,Condominium,Windham
Jun 2017,145,1-4 Unit Residential,Windham
Jun 2017,11,Condominium,Windham
Jul 2017,140,1-4 Unit Residential,Windham
Jul 2017,10,Condominium,Windham
Aug 2017,175,1-4 Unit Residential,Windham
Aug 2017,6,Condominium,Windham
Sep 2017,115,1-4 Unit Residential,Windham
Sep 2017,11,Condominium,Windham
Oct 2017,122,1-4 Unit Residential,Windham
Oct 2017,10,Condominium,Windham
Nov 2017,120,1-4 Unit Residential,Windham
Nov 2017,13,Condominium,Windham
Dec 2017,95,1-4 Unit Residential,Windham
Dec 2017,7,Condominium,Windham
Jan 2018,109,1-4 Unit Residential,Windham
Jan 2018,11,Condominium,Windham
Feb 2018,79,1-4 Unit Residential,Windham
Feb 2018,2,Condominium,Windham
Mar 2018,7,Condominium,Windham
Mar 2018,78,1-4 Unit Residential,Windham
Apr 2018,115,1-4 Unit Residential,Windham
Apr 2018,6,Condominium,Windham
May 2018,126,1-4 Unit Residential,Windham
May 2018,19,Condominium,Windham
Jun 2018,137,1-4 Unit Residential,Windham
Jun 2018,4,Condominium,Windham
Jul 2018,133,1-4 Unit Residential,Windham
Jul 2018,14,Condominium,Windham
Aug 2018,132,1-4 Unit Residential,Windham
Aug 2018,28,Condominium,Windham
Sep 2018,132,1-4 Unit Residential,Windham
Sep 2018,4,Condominium,Windham
Oct 2018,121,1-4 Unit Residential,Windham
Oct 2018,11,Condominium,Windham
Nov 2018,80,1-4 Unit Residential,Windham
Nov 2018,3,Condominium,Windham
Dec 2018,93,1-4 Unit Residential,Windham
Dec 2018,10,Condominium,Windham
Jan 2019,73,1-4 Unit Residential,Windham
Jan 2019,7,Condominium,Windham
Feb 2019,92,1-4 Unit Residential,Windham
Feb 2019,10,Condominium,Windham
Mar 2019,78,1-4 Unit Residential,Windham
Mar 2019,9,Condominium,Windham
Apr 2019,107,1-4 Unit Residential,Windham
Apr 2019,4,Condominium,Windham
May 2019,87,1-4 Unit Residential,Windham
May 2019,7,Condominium,Windham
Jun 2019,11,Condominium,Windham
Jun 2019,94,1-4 Unit Residential,Windham
Jul 2019,146,1-4 Unit Residential,Windham
Jul 2019,12,Condominium,Windham
Aug 2019,125,1-4 Unit Residential,Windham
Aug 2019,10,Condominium,Windham
Sep 2019,121,1-4 Unit Residential,Windham
Sep 2019,12,Condominium,Windham
Oct 2019,10,Condominium,Windham
Oct 2019,107,1-4 Unit Residential,Windham
Nov 2019,99,1-4 Unit Residential,Windham
Nov 2019,8,Condominium,Windham
Dec 2019,122,1-4 Unit Residential,Windham
Dec 2019,6,Condominium,Windham
Jan 2020,90,1-4 Unit Residential,Windham
Jan 2020,8,Condominium,Windham
Feb 2020,11,Condominium,Windham
Feb 2020,83,1-4 Unit Residential,Windham
Mar 2020,95,1-4 Unit Residential,Windham
Mar 2020,5,Condominium,Windham
Apr 2020,77,1-4 Unit Residential,Windham
Apr 2020,6,Condominium,Windham
May 2020,87,1-4 Unit Residential,Windham
May 2020,5,Condominium,Windham
Jun 2020,132,1-4 Unit Residential,Windham
Jun 2020,6,Condominium,Windham
Jul 2020,117,1-4 Unit Residential,Windham
Jul 2020,13,Condominium,Windham
Aug 2020,147,1-4 Unit Residential,Windham
Aug 2020,10,Condominium,Windham
Sep 2020,127,1-4 Unit Residential,Windham
Sep 2020,8,Condominium,Windham
Oct 2020,150,1-4 Unit Residential,Windham
Oct 2020,18,Condominium,Windham
Nov 2020,150,1-4 Unit Residential,Windham
Nov 2020,12,Condominium,Windham
Dec 2020,121,1-4 Unit Residential,Windham
Dec 2020,8,Condominium,Windham
Jan 2021,116,1-4 Unit Residential,Windham
Jan 2021,8,Condominium,Windham
Feb 2021,113,1-4 Unit Residential,Windham
Feb 2021,9,Condominium,Windham
Mar 2021,123,1-4 Unit Residential,Windham
Mar 2021,10,Condominium,Windham
Apr 2021,110,1-4 Unit Residential,Windham
Apr 2021,6,Condominium,Windham
May 2021,14,Condominium,Windham
May 2021,117,1-4 Unit Residential,Windham
Jun 2021,130,1-4 Unit Residential,Windham
Jun 2021,10,Condominium,Windham
Jul 2021,132,1-4 Unit Residential,Windham
Jul 2021,6,Condominium,Windham
Aug 2021,154,1-4 Unit Residential,Windham
Aug 2021,12,Condominium,Windham
Sep 2021,138,1-4 Unit Residential,Windham
Sep 2021,11,Condominium,Windham
Oct 2021,133,1-4 Unit Residential,Windham
Oct 2021,12,Condominium,Windham
Nov 2021,138,1-4 Unit Residential,Windham
Nov 2021,6,Condominium,Windham
Dec 2021,99,1-4 Unit Residential,Windham
Dec 2021,8,Condominium,Windham
